genes_ens	genes_symb	DMSO_24h_1	DMSO_24h_2	DMSO_24h_3	DMSO_24h_4	Enz_1uM_24h_1	Enz_1uM_24h_2	Enz_1uM_24h_3	Enz_1uM_24h_4	siCon_48h_1	siCon_48h_2	siCon_48h_3	siCon_48h_4	siAR_48h_1	siAR_48h_2	siAR_48h_3	siAR_48h_4
ENSG00000007384	RHBDF1	20.06216399	29.44403724	31.65996492	34.95579679	31.44555285	30.72872922	33.77741063	33.17639276	32.5217685	30.34197113	30.94074065	34.32717421	23.51456573	24.34152449	12.14742829	26.88102534
ENSG00000007392	LUC7L	39.93142256	39.60108884	40.10262223	41.73563647	43.57206992	39.46695275	41.48999683	43.86364972	37.52511751	40.41779551	35.97878888	39.33322044	40.17970521	50.22111235	40.19514889	49.80526424
ENSG00000007402	CACNA2D2	3.568750326	4.450842838	4.866253867	5.547141555	5.107730684	5.342326238	4.5996749	6.294335385	1.667783	1.660221062	1.577570658	2.463292593	4.152801746	6.620359684	3.357825706	3.517143503
ENSG00000007516	BAIAP3	4.919088287	6.467036602	5.687067773	6.515690081	5.489941824	6.336247399	6.643974856	7.343391283	4.336235801	5.209659194	3.918481958	4.847124136	6.364033845	6.620359684	4.049142763	6.783062469
ENSG00000007520	TSR3	40.60659154	50.02443019	55.11179079	59.96195872	44.30174573	38.84575203	41.21122865	52.97732283	55.03683901	63.54639237	49.7698098	88.20176706	45.14149431	65.86923524	25.67749069	54.57853042
ENSG00000007541	PIGQ	27.29611736	37.50881229	38.75414225	54.3267673	37.17871995	37.81041748	36.61155375	44.91270561	32.57736127	30.11297512	28.19271434	49.90154028	27.23590756	35.17484034	10.27099628	25.75051493
ENSG00000007545	CRAMP1	19.00118417	15.82521898	15.53683464	14.96847721	15.74014966	15.40577799	17.60885644	16.98159234	16.23308787	16.83120663	15.3177022	14.62083346	16.61120699	16.18310145	11.45611123	19.65831993
ENSG00000007866	TEAD3	8.005575055	10.61354831	14.95053899	13.91187882	13.09941815	14.82599065	15.51809512	16.85046035	8.783657135	12.07953945	13.43479528	15.17706082	9.707848238	11.30142209	6.715651411	11.17949185
ENSG00000007923	DNAJC11	113.2354833	126.715876	130.5680405	123.7981115	120.7092272	116.1645356	125.8638314	121.9527481	141.0388491	149.4771446	137.9610985	144.6191136	128.4132592	131.6715982	96.09307093	147.1547719
ENSG00000007944	MYLIP	13.11756876	12.05912119	13.83657726	15.67287614	13.13416462	13.00380185	12.54456791	13.76885866	22.07032837	17.74719066	18.01483913	18.35550287	19.73929142	15.24688897	16.49284979	18.71622792
ENSG00000007968	E2F2	21.99121822	28.03650574	34.12240664	34.77969705	27.65818792	26.54597766	29.2241971	33.43865673	20.23576707	22.44160884	18.77817977	23.36154911	19.36176399	18.85799425	10.66603459	25.81332106
ENSG00000008018	PSMB1	277.1086402	233.3078558	238.8568465	222.4139614	227.1376563	201.3518618	226.4062201	205.6149559	286.858676	319.5066809	292.6648018	296.3102607	284.4938859	371.6094825	254.6021962	301.5322492
ENSG00000008083	JARID2	21.60540738	23.28133177	21.22390241	19.37097051	24.94796348	25.46922974	25.18205855	24.19385164	30.020094	25.59030395	26.56425431	23.04370491	26.10332526	26.94954498	25.08493321	28.45117869
ENSG00000008086	CDKL5	3.375844903	4.564967013	3.986810397	4.402493298	7.192518718	7.205928414	7.015665757	6.75329734	6.671132001	4.064679152	4.529154471	5.006046238	2.157299609	1.805552641	6.814410991	2.889082163
ENSG00000008128	CDK11A	3.375844903	2.244442115	2.814219104	1.937097051	2.605985043	2.733283192	2.415990857	3.671695641	1.667783	2.518956094	2.137353795	2.622214696	3.235949413	1.471191041	0.691317057	2.449439225
ENSG00000008130	NADK	107.8341315	104.1192893	123.3566041	133.8357963	103.5792188	101.1728915	111.7395771	123.001804	123.0823854	134.935898	129.4116834	155.9025829	118.273951	130.4010241	71.30441646	134.4679328
ENSG00000008256	CYTH3	59.89713384	66.00181473	65.19607591	65.86129974	71.64721545	75.70366173	73.7341825	81.62966203	64.87675871	72.64898371	64.47683948	68.81327051	81.59985769	72.22210564	77.92130829	79.19853494
ENSG00000008277	ADAM22	14.17854859	12.9721146	11.72591293	10.47793405	16.57406487	16.89665973	14.49594514	13.76885866	9.839919701	10.36206939	9.007419565	7.94610514	19.73929142	14.64503809	24.09733742	13.62893107
ENSG00000008282	SYPL1	163.1979879	116.8251141	110.3994703	99.848548	102.8842895	100.5102774	98.12639788	90.1532412	131.3657077	123.8295916	133.0757184	110.5303225	121.4020355	102.1140327	168.4838428	112.9254289
ENSG00000008283	CYB561	226.7603247	254.2306212	279.0180983	287.9230617	256.1509565	253.449896	256.8384126	283.1139604	294.6416634	296.03459	292.6648018	363.6137712	283.846696	346.4654901	200.6794657	302.7883719
ENSG00000008294	SPAG9	50.25186269	52.15474813	47.19679956	42.61613512	55.66384052	58.68276186	52.54780114	53.04288882	56.20428711	44.53972366	52.41605736	39.33322044	61.48303884	34.84047874	76.34115502	49.61684584
ENSG00000008300	CELSR3	1.060979827	3.42372526	3.752292139	5.547141555	4.239069003	4.514058604	4.785520351	6.491033366	2.557267267	1.660221062	2.239132547	2.463292593	3.074151942	4.212956162	3.851623604	3.831174172
ENSG00000008311	AASS	3.568750326	3.842180569	4.631735609	4.930792494	4.412801339	4.679712131	5.714747604	5.638675449	2.612860034	3.148695117	2.544468804	2.065987336	3.182016923	1.404318721	5.629296036	2.700663761
ENSG00000008323	PLEKHG6	1.446790673	3.00526995	1.817516505	2.817595711	3.057689117	2.360562756	2.694759033	4.655185545	2.3348962	1.202229045	1.017787521	3.257903107	1.078649804	1.337446401	0.888836216	2.072602421
ENSG00000008324	SS18L2	43.98243645	22.93895924	24.97619455	21.74831689	21.92502083	20.00266336	22.02268589	20.65328798	25.23911607	28.45275406	27.73470996	26.22214696	30.74151942	38.58532866	38.41747646	27.44628055
ENSG00000008382	MPND	17.45794078	18.60224058	21.45842067	23.86151368	19.00631758	17.22796678	19.51377231	21.37451391	23.90488967	25.18956094	22.44221485	31.54603741	22.65164589	33.0349261	10.66603459	25.43648426
ENSG00000008394	MGST1	541.8713332	393.2719082	398.6224102	352.5516633	391.3494605	361.7458891	399.0101823	328.4856279	442.6296083	434.6344242	455.1545796	365.9181417	407.2442336	397.3553257	537.7459108	378.9094063
ENSG00000008405	CRY1	29.41807701	28.2267127	25.97289715	24.21371314	26.96325858	25.13792269	26.52943806	23.14479574	25.5170799	23.87283389	25.44468804	21.77232808	24.2696206	26.08020482	33.57825706	20.47479968
ENSG00000008441	NFIX	497.5030859	751.3935704	702.9684804	826.6121416	786.5557789	839.6149004	799.0425145	1002.897438	559.2632328	610.5033588	529.8092943	663.3408571	714.2819004	657.9567569	344.5721732	745.1319735
ENSG00000008513	ST3GAL1	249.8125228	328.1450455	313.7268005	330.7152965	408.4099759	429.9123153	406.3046162	457.2572393	416.5010079	422.2686398	404.061646	440.9293742	512.0889946	424.7729769	362.7439358	569.5260229
ENSG00000008517	IL32	0.868074404	1.06515897	1.172591293	1.760997319	1.841562764	1.615121886	1.440302242	2.163677789	1.667783	2.060964077	1.730238786	3.734669416	3.128084432	5.149168643	1.975191592	4.647653914
ENSG00000008710	PKD1	40.99240239	76.15886634	75.51487929	112.5277287	98.19351642	103.1193204	95.24579339	142.3437721	55.64835944	60.97018727	52.1107211	81.52703874	60.51225402	51.22419715	19.15935844	65.88363454
ENSG00000008735	MAPK8IP2	6.944595228	10.99396222	9.791137299	13.99992869	8.964588548	8.365503102	9.245811164	9.572635065	6.949095834	5.438655203	4.834490727	11.04508614	6.417966335	10.03084801	2.172710751	5.778164326
ENSG00000008838	MED24	64.62331671	93.31553403	94.10045129	107.2447367	85.47630941	90.28117209	89.15935489	101.4305921	89.22639051	92.68613446	89.61619127	104.8091268	91.36163842	87.26837765	53.42893255	85.0395054
ENSG00000008853	RHOBTB2	13.02111605	22.40637976	22.27923457	24.8300622	18.93682465	22.07333244	19.69961776	23.5381917	13.89819167	14.08325453	14.2490253	16.60735974	15.31682722	14.37754881	12.93750492	15.70153349
ENSG00000008869	HEATR5B	31.25067853	30.62332038	29.13889364	30.46525362	28.87431428	30.48024893	31.40788114	31.47167693	29.96450124	27.59401903	28.70160811	25.26861435	20.00895387	16.24997377	25.38121195	21.85653462
ENSG00000008952	SEC62	186.7324495	138.4706661	129.2781901	111.4711303	125.4694932	122.5836098	116.3857134	101.1683281	175.2284006	170.4875284	172.1587593	132.4615727	149.2312004	141.7693185	225.9619181	149.2901805
ENSG00000008988	RPS20	1226.396227	730.3186393	848.0180233	720.3359534	724.8113066	625.2592368	771.6767719	666.084929	1108.464175	1196.618643	1115.138898	1067.320842	1115.539628	1619.647591	1267.875483	1330.610754
ENSG00000009307	CSDE1	1127.339292	1006.346978	912.2760262	814.7254097	990.2048234	990.1111295	927.2758754	859.766874	994.9993379	959.3787778	997.6862179	910.7825712	941.0680217	831.624172	1226.19894	939.6425704
ENSG00000009335	UBE3C	184.3211317	191.0819109	184.0968331	189.3952617	175.0874484	191.4540636	174.4159553	178.1428046	199.4112541	188.635462	191.0387178	199.2088559	160.1255634	124.7837492	156.928972	178.3066144
ENSG00000009413	REV3L	23.4380089	25.25948414	22.63101196	22.62881555	27.44970912	31.51558347	31.31495841	27.47215132	21.29202964	20.60964077	26.51336493	15.17706082	24.91681048	19.32610049	39.10879351	23.80352478
ENSG00000009765	IYD	5.208446421	6.923533303	5.921586031	7.484238607	8.30440567	7.288755178	8.177199823	8.458013174	5.670462201	6.411888239	6.106725129	6.674728318	7.119088708	8.626529285	9.875957958	8.353215818
ENSG00000009780	FAM76A	17.07212994	13.54273547	12.7812451	11.79868204	12.50872821	11.14019968	13.75256334	9.83489904	14.23174827	11.50704943	11.09388398	10.25047563	10.30110563	11.56891137	13.23378366	9.986175302
ENSG00000009830	POMT2	16.39696096	21.37926218	23.86223282	25.97471046	22.41147137	23.02584022	22.11560861	23.21036173	21.3476224	23.07134786	22.28954672	21.45448388	23.19097079	23.07095041	12.24618787	18.90464633
ENSG00000009844	VTA1	158.2788996	99.63040506	107.1162146	91.92406006	112.7522862	114.7150673	113.5980316	98.2834244	112.0750176	109.9180841	124.9843076	100.6771521	145.995251	127.258025	211.5430195	142.3815057
ENSG00000009950	MLXIPL	2.700675922	2.434649074	3.048737363	2.817595711	2.710224445	3.271657154	3.438140835	4.655185545	1.612190234	1.545723058	1.933796291	2.542753645	3.559544354	2.139914241	1.481393694	2.951888297
ENSG00000009954	BAZ1B	175.0616714	208.6950753	196.5849303	177.8607292	215.3586039	221.3959385	212.2355045	214.597497	174.1165452	184.9715259	175.8227943	162.1005449	202.4625683	158.8886324	189.7171524	197.0856484
ENSG00000010017	RANBP9	67.42044534	56.415384	50.83183257	47.81107722	58.06134676	61.20897814	59.93515779	56.58345247	58.31681224	53.642315	61.11814066	45.76956561	68.97965498	43.93511427	98.66082	54.20169362
ENSG00000010072	SPRTN	33.66199632	22.25421419	19.46501547	18.49047185	19.87497926	24.84802902	22.11560861	18.4240442	20.6805092	22.21261283	25.24113053	20.34202916	19.09210154	14.44442113	25.28245237	20.91444261
ENSG00000010165	METTL13	58.16098504	59.95323344	64.31663244	59.08146006	54.55195357	53.67174267	56.91516922	54.61647267	70.04688601	76.08392384	71.49957338	82.87787661	70.0043723	73.62642436	55.6016433	74.92771783
ENSG00000010219	DYRK4	19.86925857	14.26552192	15.94724159	12.85528043	15.18420618	12.6724948	16.12209283	13.44102869	20.12458154	19.80815474	18.62551164	18.83226918	17.85165426	24.34152449	15.30773483	15.38750282
ENSG00000010244	ZNF207	229.4610007	204.2822738	224.9616396	195.9990016	200.1049048	203.7124245	213.8151908	179.3885585	220.7588765	215.771489	226.4068342	191.0243676	219.9906276	227.4996328	230.6036183	202.4241698
ENSG00000010256	UQCRC1	264.4733349	279.6803123	324.3973813	333.0926429	277.311555	261.6497455	270.6838987	291.8998035	365.4668481	395.4188578	343.6559566	430.2021323	353.4735409	487.2317238	209.6665874	348.9508804
ENSG00000010270	STARD3NL	53.43480217	37.16643977	34.70870228	38.56584129	28.59634254	26.50456428	28.24850848	27.01318936	54.92565347	47.68841878	53.179398	51.49076131	32.14376417	38.7190733	42.0715809	30.02133204
ENSG00000010278	CD9	558.2682942	343.6278919	385.5480173	400.4507904	336.0678311	309.3165479	358.3100286	376.0865393	463.6992668	506.1384279	483.3981833	554.0819114	499.4148594	589.4795011	509.5006711	629.4430747
ENSG00000010292	NCAPD2	181.6204558	214.6675738	220.9161997	218.5397673	201.5642565	213.1960889	207.2641387	218.1380607	218.1460164	226.3053054	225.439936	211.5253188	195.505277	165.7764814	151.1021568	183.1426867
ENSG00000010318	PHF7	12.15304165	10.84179666	10.08428512	11.35843271	10.97988365	11.05737291	11.47595657	9.966031027	10.56262567	8.129358303	8.854751437	7.866644089	7.119088708	7.623444484	6.221853514	5.84097046
ENSG00000010319	SEMA3G	3.279392191	5.477960416	5.042142561	5.635191421	4.517040741	5.839286819	4.739058988	6.491033366	3.947086434	4.866165182	3.002473188	5.006046238	4.9617891	5.416657923	3.357825706	4.333623244
ENSG00000010322	NISCH	68.48142517	100.5053571	104.4192547	120.9805158	108.200499	113.3484257	110.438659	131.3286852	81.16543935	91.77015042	82.64434674	88.51961126	83.7571573	85.26220805	46.4170024	88.93348571
ENSG00000010361	FUZ	4.436824729	5.325794849	5.27666082	6.427640215	5.594181225	5.011019185	4.5996749	6.163203398	5.948426034	5.724900214	4.376486342	8.661254603	6.525831316	7.088465924	2.27147033	6.594644067
ENSG00000010404	IDS	32.11875293	35.45457714	36.29170053	31.25770242	35.82360772	38.59727174	38.4235469	37.17591837	31.5210987	26.792533	31.19518753	26.61945222	37.59094568	34.7067341	35.05965075	35.04582276
ENSG00000010539	ZNF200	22.76283992	15.67305341	17.11983288	16.0250756	16.74779721	19.42287601	16.63316782	16.85046035	15.89953127	13.91150752	19.18529478	15.97167133	15.26289473	14.37754881	21.13455003	12.87525746
ENSG00000010626	LRRC23	7.812669632	6.961574695	8.501286877	7.748388204	6.150124701	7.454408705	6.690436219	8.064617212	8.561286068	11.04905741	8.905640813	11.1245472	9.869645709	9.696486406	7.406968468	9.295307828
ENSG00000010704	HFE	3.279392191	2.853104383	1.582998246	3.786144236	3.891604331	3.727204352	3.902754461	3.868393622	3.835900901	3.20594412	3.816703205	2.145448388	2.58875953	5.550402563	4.444181081	4.58484778
ENSG00000010803	SCMH1	74.17213515	81.97919928	91.52075045	89.01841449	90.37556129	100.3860372	94.08425933	98.80795235	99.28868128	111.4065582	100.2520709	100.8360742	90.49871858	92.88565253	56.5892391	97.16108926
ENSG00000010810	FYN	0.675168981	0.760827836	0.234518259	0.616349062	0.868661681	0.993921161	0.975688615	1.049055898	0.389149367	0.80148603	0.865119393	0.238383154	1.456177236	1.604935681	0.592557477	0.690867474
ENSG00000010818	HIVEP2	24.49898872	35.03612183	31.30818753	27.82375764	38.95078977	46.5900544	39.35277415	42.68346183	32.6885468	30.39922013	31.75497067	28.20867325	40.66509762	25.34460929	42.86165754	33.47566941
ENSG00000011007	TCEB3	93.94494101	86.65829047	81.1433175	90.86746167	74.6701581	78.18846463	81.21446188	78.67919232	93.78499738	93.65936749	100.0485134	91.22128701	82.57064252	69.81470212	83.6493639	79.57537174
ENSG00000011009	LYPLA2	29.70743514	37.85118482	38.10921703	48.25132655	33.00914388	30.89438274	31.96541749	39.99525609	46.86470231	49.46313785	40.81327961	77.15668091	44.27857446	53.43098371	15.99905189	42.26852816
ENSG00000011021	CLCN6	13.59983232	17.87945414	17.64749896	15.58482627	17.65120536	18.63602176	19.32792685	20.84998596	12.5083725	15.17098557	14.14724655	13.905684	13.2134601	14.04318721	11.55487081	15.57592123
ENSG00000011105	TSPAN9	19.2905423	27.16155373	23.92086238	33.3708992	26.72003331	26.58739105	23.50944949	34.35658064	25.12793054	28.05201105	27.02225869	40.04836991	31.82016923	35.77669122	11.94990913	35.04582276
ENSG00000011114	BTBD7	49.09443016	43.25306245	41.09932483	40.15073888	47.84588539	50.40008552	45.39275129	47.66647735	37.46952474	34.00590727	36.23323576	35.67801208	43.90104703	25.47835393	52.7376155	44.34113059
ENSG00000011132	APBA3	7.619764209	10.76571387	10.20154425	17.16972386	11.74430593	11.22302644	12.07995428	13.3098967	10.56262567	13.05277249	11.55188837	16.28951554	9.492118277	9.562741766	3.456585285	9.7977569
ENSG00000011143	MKS1	17.55439349	21.265138	22.5723824	26.67910939	21.71654202	22.73594655	21.09345863	20.71885398	28.12993994	25.01781393	24.12156426	33.21471949	24.70108052	26.14707714	12.14742829	19.34428926
ENSG00000011198	ABHD5	23.14865076	22.36833836	19.69953373	21.57221716	19.59700752	23.23290713	19.37438822	18.48961019	27.57401227	24.1590789	28.4980506	21.13663967	24.97074297	17.98865409	23.89981826	19.218677
ENSG00000011243	AKAP8L	38.29172647	55.9969287	51.18360995	54.50286703	60.84106414	53.75456944	56.86870786	52.78062485	64.82116594	72.3054897	61.32169817	69.60788103	62.18416122	75.29823236	48.88599189	68.3958799
ENSG00000011258	MBTD1	21.41250195	19.28698563	19.52364503	17.52192333	22.79368251	22.57029302	21.13992	17.70281827	25.6838582	22.55610684	26.20802868	16.28951554	23.62243071	20.39605761	34.66461243	22.42178983
ENSG00000011260	UTP18	105.4228137	78.1750601	76.1598045	75.2826354	74.6701581	73.09461869	65.04590768	67.72967139	86.94708708	87.19023025	91.80443444	84.38763659	78.68750322	86.53278213	113.5735165	80.20343308
ENSG00000011275	RNF216	23.14865076	27.38980208	28.96300495	29.40865523	28.17938493	28.61664675	24.90329037	28.7179052	30.90957827	25.53305495	32.87453694	31.78442056	24.59321554	24.60901377	20.73951171	26.00173946
ENSG00000011295	TTC19	123.0736599	96.43492815	87.76845831	91.307711	96.42144659	91.68922707	95.80332975	88.51409136	95.73074421	91.77015042	96.74070392	100.2003858	86.72344426	93.28688645	108.1417396	88.43103663
ENSG00000011304	PTBP1	291.2871887	389.5438518	381.8543547	432.5889915	360.8420623	375.950679	370.5758283	418.3110391	340.2833248	327.1780472	315.0052379	405.09244	314.3724855	294.0375912	190.8035077	318.5527115
ENSG00000011332	DPF1	3.472297614	6.276829643	6.918288631	9.861584988	6.393349972	6.833207979	6.876281669	7.802353238	4.169457501	3.950181147	3.765813829	4.688202033	5.01572159	7.690316804	2.765268228	6.155001129
ENSG00000011347	SYT7	24.11317788	41.92161374	42.38917525	51.42112172	51.21629271	51.39400668	50.68934663	59.99288414	33.91158767	34.57839729	32.36564318	35.83693418	42.33700482	36.0441805	21.52958835	40.94959935
ENSG00000011376	LARS2	66.84172907	96.81534207	104.9469208	102.7541936	98.81895283	96.28611243	98.77685695	100.6438002	102.1795051	112.6660362	101.5243053	101.7101458	108.8357652	96.89799174	73.87216553	108.0893566
ENSG00000011405	PIK3C2A	114.2000104	80.0390883	68.18618371	57.40851261	83.63474664	98.8537421	87.62612992	81.10513408	60.76289398	59.53896222	74.09493156	44.25980563	74.64256645	44.93819907	116.6350635	57.34200032
ENSG00000011422	PLAUR	0.482263558	0.836910619	0.410406953	1.408797855	0.799168746	0.786854252	0.743381802	0.655659936	0.555927667	1.030482038	0.407115009	1.032993668	0.808987353	1.337446401	0.987595796	0.753673608
